"","asin","asin_2","title_lower","chr_len_dynamic","real_name_norm","real_name_chr_len","is_the_same","need_fix"
"37","B08J8XNFNC","B08J8XNFNC",NA,NA,"0","1",NA,NA
"38","B08J8XCSH4","B08J8XCSH4",NA,NA,"0","1",NA,NA
"39","B08J8XCSHB","B08J8XCSHB",NA,NA,"0","1",NA,NA
"40","B08J8XN21F","B08J8XN21F",NA,NA,"0","1",NA,NA
"41","B09CTZ6WKM","B09CTZ6WKM",NA,NA,"0","1",NA,NA
"42","B09CTZZGFY","B09CTZZGFY",NA,NA,"0","1",NA,NA
"43","B07S5L8VYG","B07S5L8VYG",NA,NA,"0","1",NA,NA
"44","B07FZ4PVRP","B07FZ4PVRP",NA,NA,"0","1",NA,NA
"45","B08J8XH5BH","B08J8XH5BH","bellissima my pro imetec twist & style gt22 100, manico per styler arricciacapelli per onde e ricci, temperatura automatica, riscaldamento rapido, orientabile a 90°, accessori non inclusi","187","0","1","FALSE","Fix Me Please My Lord"
"46","B0BFGMJSV6","B0BFGMJSV6",NA,NA,"0","1",NA,NA
"47","B015O6AFPE","B015O6AFPE",NA,NA,"0","1",NA,NA
"48","B07Y8DHN3F","B07Y8DHN3F",NA,NA,"0","1",NA,NA
"49","B093C19CSD","B093C19CSD",NA,NA,"0","1",NA,NA
"50","B079Z9GXQS","B079Z9GXQS","imetec salon expert p5 3600 asciugacapelli professionale, 2300 w, griglia con rivestimento in ceramica e cheratina, tecnologia a ioni, 8 combinazioni aria/temperatura, 2 beccucci","178","0","1","FALSE","Fix Me Please My Lord"
"51","B0987D6J4J","B0987D6J4J",NA,NA,"0","1",NA,NA
"52","B0987BBB14","B0987BBB14",NA,NA,"0","1",NA,NA
"53","B0987C1JFD","B0987C1JFD",NA,NA,"0","1",NA,NA
"54","B0987CNV93","B0987CNV93",NA,NA,"0","1",NA,NA
"55","B0987B62CP","B0987B62CP",NA,NA,"0","1",NA,NA
"56","B0987BTDT2","B0987BTDT2",NA,NA,"0","1",NA,NA
"57","B0987D9K2X","B0987D9K2X",NA,NA,"0","1",NA,NA
"58","B0987C6H2S","B0987C6H2S",NA,NA,"0","1",NA,NA
"59","B08NPG5D5Y","B08NPG5D5Y",NA,NA,"0","1",NA,NA
"60","B0BDVBHWWD","B0BDVBHWWD",NA,NA,"0","1",NA,NA
"61","B08JVC7VB4","B08JVC7VB4",NA,NA,"0","1",NA,NA
"62","B08HS77R9B","B08HS77R9B","imetec cukò maestro, robot da cucina con cottura, 20 programmi, 10 funzioni, impasta pane e pizza, capienza 2 l, fino a 6 porzioni, 8 accessori, ricettario, 1000 w","163","0","1","FALSE","Fix Me Please My Lord"
"63","B00FM266R2","B00FM266R2",NA,NA,"0","1",NA,NA
"64","B08NP5M6D4","B08NP5M6D4",NA,NA,"0","1",NA,NA
"65","B09K7ZS81N","B09K7ZS81N",NA,NA,"0","1",NA,NA
"66","B08NK25BLP","B08NK25BLP",NA,NA,"0","1",NA,NA
"67","B08RYGFL21","B08RYGFL21",NA,NA,"0","1",NA,NA
"68","B08NPF5HWD","B08NPF5HWD",NA,NA,"0","1",NA,NA
"69","B09CYDKRZ6","B09CYDKRZ6",NA,NA,"0","1",NA,NA
"70","B08NPR9BYM","B08NPR9BYM",NA,NA,"0","1",NA,NA
"71","B09CYM6KR3","B09CYM6KR3",NA,NA,"0","1",NA,NA
"72","B08JVCHZF3","B08JVCHZF3",NA,NA,"0","1",NA,NA
"73","B08R7NSVL5","B08R7NSVL5",NA,NA,"0","1",NA,NA
"74","B08XBZV29G","B08XBZV29G",NA,NA,"0","1",NA,NA
"75","B08JV8FFYH","B08JV8FFYH",NA,NA,"0","1",NA,NA
"76","B01JOL22Y2","B01JOL22Y2",NA,NA,"0","1",NA,NA
"77","B08JV9VVQT","B08JV9VVQT",NA,NA,"0","1",NA,NA
"78","B08JV7QK54","B08JV7QK54",NA,NA,"0","1",NA,NA
"79","B08JV9LX42","B08JV9LX42",NA,NA,"0","1",NA,NA
"80","B01LXNKQOL","B01LXNKQOL",NA,NA,"0","1",NA,NA
"81","B0711KBY99","B0711KBY99",NA,NA,"0","1",NA,NA
"82","B071451JHC","B071451JHC",NA,NA,"0","1",NA,NA
"83","B0755CJFPL","B0755CJFPL",NA,NA,"0","1",NA,NA
"84","B076998CD8","B076998CD8",NA,NA,"0","1",NA,NA
"85","B08JV87TZW","B08JV87TZW",NA,NA,"0","1",NA,NA
"86","B08R7NM2SF","B08R7NM2SF",NA,NA,"0","1",NA,NA
"87","B08JV8L49M","B08JV8L49M",NA,NA,"0","1",NA,NA
"88","B08NPR8QNN","B08NPR8QNN",NA,NA,"0","1",NA,NA
"89","B08NK1L69Z","B08NK1L69Z",NA,NA,"0","1",NA,NA
"90","B08NPMMFWQ","B08NPMMFWQ",NA,NA,"0","1",NA,NA
"91","B0848JZ6KP","B0848JZ6KP",NA,NA,"0","1",NA,NA
"92","B009E7CBIY","B009E7CBIY",NA,NA,"0","1",NA,NA
"93","B00IRAFHB2","B00IRAFHB2",NA,NA,"0","1",NA,NA
"94","B0BLCXY3J8","B0BLCXY3J8",NA,NA,"0","1",NA,NA
"95","B0BLCZ42BG","B0BLCZ42BG",NA,NA,"0","1",NA,NA
"96","B08J8ZLLDT","B08J8ZLLDT",NA,NA,"0","1",NA,NA
"97","B08J8Z15M1","B08J8Z15M1",NA,NA,"0","1",NA,NA
"98","B08J8ZH957","B08J8ZH957",NA,NA,"0","1",NA,NA
"99","B08J8XJHNM","B08J8XJHNM","imetec adapto velvet tartan plaid riscaldabile, coperta elettrica 160x120 cm tessuto morbido, basso consumo, dispositivo di sicurezza, rapido riscaldamento lavabile","164","0","1","FALSE","Fix Me Please My Lord"
"100","B078RL1X78","B078RL1X78","imetec bw03 boule elettrica cordless, tecnologia ceramica, riscaldamento ultrarapido, termostato di sicurezza, spia di ricarica","127","0","1","FALSE","Fix Me Please My Lord"
"101","B09CTZV4TM","B09CTZV4TM",NA,NA,"0","1",NA,NA
"102","B09CTZF711","B09CTZF711",NA,NA,"0","1",NA,NA
"103","B09KV6G5KT","B09KV6G5KT",NA,NA,"0","1",NA,NA
"104","B09CTZM9LJ","B09CTZM9LJ",NA,NA,"0","1",NA,NA
"105","B0B8JFYZ34","B0B8JFYZ34","imetec intellisensefeet scaldapiedi, tecnologia intellisense, tessuto morbido, 5 temperature, autospegnimento, dispositivo sicurezza electro block, rivestimento lavabile in lavatrice, 52x54 cm","192","0","1","FALSE","Fix Me Please My Lord"
"106","B07Y8GCMLG","B07Y8GCMLG",NA,NA,"0","1",NA,NA
"107","B07Y8GH4K8","B07Y8GH4K8",NA,NA,"0","1",NA,NA
"108","B07Y8GQVND","B07Y8GQVND","imetec scaldasonno adapto matrimoniale, basso consumo, riscaldamento rapido, temperatura personalizzata, tessuto trapuntato anallergico, made in italy, 2 comandi con 6 temperature, 150 x 160 cm","193","0","1","FALSE","Fix Me Please My Lord"
"109","B08J8XMFQN","B08J8XMFQN",NA,NA,"0","1",NA,NA
"110","B09GTTY863","B09GTTY863",NA,NA,"0","1",NA,NA
"111","B08HR23S41","B08HR23S41","imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195x165 cm, basso consumo, riscaldamento rapido, temperatura personalizzata, tessuto anallergico trapuntato, doppio comando, 6 temperature","197","0","1","FALSE","Fix Me Please My Lord"
"112","B08HR1VGSR","B08HR1VGSR",NA,NA,"0","1",NA,NA
"113","B07Y8FDGDQ","B07Y8FDGDQ",NA,NA,"0","1",NA,NA
"114","B07Y8GQMP5","B07Y8GQMP5",NA,NA,"0","1",NA,NA
"115","B07Y8GR1WS","B07Y8GR1WS",NA,NA,"0","1",NA,NA
"116","B07Y8FZ6GJ","B07Y8FZ6GJ",NA,NA,"0","1",NA,NA
"117","B0056C02MI","B0056C02MI",NA,NA,"0","1",NA,NA
"118","B00K6MR6JK","B00K6MR6JK",NA,NA,"0","1",NA,NA
"119","B00M975Z7K","B00M975Z7K",NA,NA,"0","1",NA,NA
"120","B0056BZZDA","B0056BZZDA",NA,NA,"0","1",NA,NA
"121","B00A9269R2","B00A9269R2",NA,NA,"0","1",NA,NA
"122","B07VGH4Z81","B07VGH4Z81",NA,NA,"0","1",NA,NA
"123","B07VC16GW8","B07VC16GW8",NA,NA,"0","1",NA,NA
"124","B07W4JVN8S","B07W4JVN8S",NA,NA,"0","1",NA,NA
"125","B07WBZC85N","B07WBZC85N",NA,NA,"0","1",NA,NA
"126","B09N2JV9X3","B09N2JV9X3",NA,NA,"0","1",NA,NA
"127","B0BCPB5TYQ","B0BCPB5TYQ",NA,NA,"0","1",NA,NA
"128","B08V11MR92","B08V11MR92",NA,NA,"0","1",NA,NA
"129","B09SDHHKJZ","B09SDHHKJZ",NA,NA,"0","1",NA,NA
"130","B00GLSDCS2","B00GLSDCS2",NA,NA,"0","1",NA,NA
"131","B08X6QMR36","B08X6QMR36","imetec onda f1, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare","159","0","1","FALSE","Fix Me Please My Lord"
"132","B08HS4ZSMH","B08HS4ZSMH",NA,NA,"0","1",NA,NA
"133","B08HS61FJ5","B08HS61FJ5",NA,NA,"0","1",NA,NA
"134","B0B1QV8TWC","B0B1QV8TWC",NA,NA,"0","1",NA,NA
"135","B07S61V42S","B07S61V42S",NA,NA,"0","1",NA,NA
"136","B07P35DTPJ","B07P35DTPJ",NA,NA,"0","1",NA,NA
"137","B07CKY9SNZ","B07CKY9SNZ",NA,NA,"0","1",NA,NA
"138","B07PPC54RD","B07PPC54RD",NA,NA,"0","1",NA,NA
"139","B07CKRCMB7","B07CKRCMB7","imetec zerocalc z3 3500 ferro da stiro, tecnologia anticalcare, piastra inox 2400 w, colpo vapore 150 g","103","0","1","FALSE","Fix Me Please My Lord"
"140","B07MZGRDJ4","B07MZGRDJ4",NA,NA,"0","1",NA,NA
"141","B07NYRRF1Y","B07NYRRF1Y",NA,NA,"0","1",NA,NA
